feedback_id,order_id,complaint_tag,rating_stars,refund_issued
FB_91140,91140,Late,3,TRUE
FB_91141,91141,None,4,FALSE
FB_91142,91142,None,4,FALSE
FB_91143,91143,None,4,FALSE
FB_91144,91144,None,4,FALSE
FB_91145,91145,None,5,FALSE
FB_91146,91146,None,4,FALSE
FB_91147,91147,None,4,FALSE
FB_91148,91148,Late,3,FALSE
FB_91149,91149,Not Tasty,3,FALSE
FB_91150,91150,Spill,2,TRUE
FB_91151,91151,None,4,FALSE
FB_91152,91152,Not Tasty,2,FALSE
FB_91153,91153,None,5,FALSE
FB_91154,91154,None,4,FALSE
FB_91155,91155,Spill,2,FALSE
FB_91156,91156,None,4,FALSE
FB_91157,91157,None,4,FALSE
FB_91158,91158,None,5,FALSE
FB_91159,91159,None,4,FALSE
FB_91160,91160,None,4,FALSE
FB_91161,91161,Not Tasty,3,FALSE
FB_91162,91162,None,4,FALSE
FB_91163,91163,None,4,FALSE
FB_91164,91164,Late,3,FALSE
FB_91165,91165,Late,1,FALSE
FB_91166,91166,None,5,FALSE
FB_91167,91167,Not Tasty,2,FALSE
FB_91168,91168,Not Tasty,2,FALSE
FB_91169,91169,None,4,FALSE
FB_91170,91170,None,4,FALSE
FB_91171,91171,None,5,FALSE
FB_91172,91172,None,4,FALSE
FB_91173,91173,Late,1,FALSE
FB_91174,91174,None,4,FALSE
FB_91175,91175,None,4,FALSE
FB_91176,91176,None,5,FALSE
FB_91177,91177,None,4,FALSE
FB_91178,91178,None,4,FALSE
FB_91179,91179,None,5,FALSE
FB_91180,91180,None,4,FALSE
FB_91181,91181,None,4,FALSE
FB_91182,91182,None,5,FALSE
FB_91183,91183,None,4,FALSE
FB_91184,91184,None,4,FALSE
FB_91185,91185,Late,2,FALSE
FB_91186,91186,None,4,FALSE
FB_91187,91187,None,4,FALSE
FB_91188,91188,None,4,FALSE
FB_91189,91189,None,5,FALSE
FB_91190,91190,None,5,FALSE
FB_91191,91191,None,4,FALSE
FB_91192,91192,None,5,FALSE
FB_91193,91193,None,4,FALSE
FB_91194,91194,None,4,FALSE
FB_91195,91195,None,5,FALSE
FB_91196,91196,None,5,FALSE
FB_91197,91197,None,5,FALSE
FB_91198,91198,None,5,FALSE
FB_91199,91199,None,5,FALSE
FB_91200,91200,None,4,FALSE
FB_91201,91201,None,4,FALSE
FB_91202,91202,None,5,FALSE
FB_91203,91203,None,5,FALSE
FB_91204,91204,None,5,FALSE
FB_91205,91205,Late,1,FALSE
FB_91206,91206,None,4,FALSE
FB_91207,91207,None,5,FALSE
FB_91208,91208,None,5,FALSE
FB_91209,91209,None,4,FALSE
FB_91210,91210,Late,3,TRUE
FB_91211,91211,None,5,FALSE
FB_91212,91212,None,4,FALSE
FB_91213,91213,None,5,FALSE
FB_91214,91214,None,5,FALSE
FB_91215,91215,None,5,FALSE
FB_91216,91216,None,5,FALSE
FB_91217,91217,None,4,FALSE
FB_91218,91218,None,5,FALSE
FB_91219,91219,Spill,2,TRUE
FB_91220,91220,Late,3,FALSE
FB_91221,91221,None,5,FALSE
FB_91222,91222,None,5,FALSE
FB_91223,91223,None,5,FALSE
FB_91224,91224,None,5,FALSE
FB_91225,91225,Late,1,FALSE
FB_91226,91226,None,5,FALSE
FB_91227,91227,None,5,FALSE
FB_91228,91228,Late,2,FALSE
FB_91229,91229,None,4,FALSE
FB_91230,91230,None,4,FALSE
FB_91231,91231,Spill,1,TRUE
FB_91232,91232,Late,3,FALSE
FB_91233,91233,None,4,FALSE
FB_91234,91234,None,4,FALSE
FB_91235,91235,None,5,FALSE
FB_91236,91236,None,5,FALSE
FB_91237,91237,Late,1,TRUE
FB_91238,91238,None,5,FALSE
FB_91239,91239,None,5,FALSE
FB_91240,91240,None,4,FALSE
FB_91241,91241,None,5,FALSE
FB_91242,91242,Late,3,FALSE
FB_91243,91243,None,5,FALSE
FB_91244,91244,None,5,FALSE
FB_91245,91245,None,4,FALSE
FB_91246,91246,None,5,FALSE
FB_91247,91247,None,5,FALSE
FB_91248,91248,None,5,FALSE
FB_91249,91249,None,5,FALSE
FB_91250,91250,None,5,FALSE
FB_91251,91251,None,5,FALSE
FB_91252,91252,Late,2,FALSE
FB_91253,91253,None,5,FALSE
FB_91254,91254,Not Tasty,2,FALSE
FB_91255,91255,None,5,FALSE
FB_91256,91256,None,4,FALSE
FB_91257,91257,None,4,FALSE
FB_91258,91258,None,4,FALSE
FB_91259,91259,None,5,FALSE
FB_91260,91260,None,5,FALSE
FB_91261,91261,Late,2,TRUE
FB_91262,91262,Late,1,FALSE
FB_91263,91263,None,4,FALSE
FB_91264,91264,Late,2,FALSE
FB_91265,91265,None,5,FALSE
FB_91266,91266,None,5,FALSE
FB_91267,91267,None,4,FALSE
FB_91268,91268,None,5,FALSE
FB_91269,91269,None,4,FALSE
FB_91270,91270,None,4,FALSE
FB_91271,91271,None,4,FALSE
FB_91272,91272,Late,2,TRUE
FB_91273,91273,None,5,FALSE
FB_91274,91274,None,5,FALSE
FB_91275,91275,None,5,FALSE
FB_91276,91276,Not Tasty,3,TRUE
FB_91277,91277,None,4,FALSE
FB_91278,91278,None,5,FALSE
FB_91279,91279,None,5,FALSE
FB_91280,91280,None,5,FALSE
FB_91281,91281,Late,2,FALSE
FB_91282,91282,None,4,FALSE
FB_91283,91283,None,4,FALSE
FB_91284,91284,None,5,FALSE
FB_91285,91285,None,4,FALSE
FB_91286,91286,None,5,FALSE
FB_91287,91287,Not Tasty,2,FALSE
FB_91288,91288,None,5,FALSE
FB_91289,91289,None,5,FALSE
FB_91290,91290,None,5,FALSE
FB_91291,91291,Late,1,TRUE
FB_91292,91292,None,5,FALSE
FB_91293,91293,None,5,FALSE
FB_91294,91294,Not Tasty,2,FALSE
FB_91295,91295,None,4,FALSE
FB_91296,91296,None,4,FALSE
FB_91297,91297,None,5,FALSE
FB_91298,91298,None,4,FALSE
FB_91299,91299,None,5,FALSE
FB_91300,91300,None,5,FALSE
FB_91301,91301,None,5,FALSE
FB_91302,91302,None,4,FALSE
FB_91303,91303,None,4,FALSE
FB_91304,91304,None,4,FALSE
FB_91305,91305,None,4,FALSE
FB_91306,91306,None,5,FALSE
FB_91307,91307,Late,1,FALSE
FB_91308,91308,None,5,FALSE
FB_91309,91309,Late,1,TRUE
FB_91310,91310,None,4,FALSE
FB_91311,91311,None,4,FALSE
FB_91312,91312,Late,2,FALSE
FB_91313,91313,None,4,FALSE
FB_91314,91314,Late,1,FALSE
FB_91315,91315,Not Tasty,3,FALSE
FB_91316,91316,None,5,FALSE
FB_91317,91317,Late,1,TRUE
FB_91318,91318,None,5,FALSE
FB_91319,91319,None,5,FALSE
FB_91320,91320,Spill,1,FALSE
FB_91321,91321,Not Tasty,2,FALSE
FB_91322,91322,Not Tasty,3,TRUE
FB_91323,91323,None,5,FALSE
FB_91324,91324,None,5,FALSE
FB_91325,91325,None,5,FALSE
FB_91326,91326,Not Tasty,2,FALSE
FB_91327,91327,None,5,FALSE
FB_91328,91328,None,4,FALSE
FB_91329,91329,None,4,FALSE
FB_91330,91330,None,4,FALSE
FB_91331,91331,None,4,FALSE
FB_91332,91332,Not Tasty,2,FALSE
FB_91333,91333,None,5,FALSE
FB_91334,91334,None,5,FALSE
FB_91335,91335,None,4,FALSE
FB_91336,91336,None,5,FALSE
FB_91337,91337,None,4,FALSE
FB_91338,91338,None,4,FALSE
FB_91339,91339,Not Tasty,2,TRUE
FB_91340,91340,None,4,FALSE
FB_91341,91341,None,5,FALSE
FB_91342,91342,None,5,FALSE
FB_91343,91343,None,5,FALSE
FB_91344,91344,None,5,FALSE
FB_91345,91345,None,5,FALSE
FB_91346,91346,Spill,1,TRUE
FB_91347,91347,Not Tasty,3,TRUE
FB_91348,91348,None,4,FALSE
FB_91349,91349,None,4,FALSE
FB_91350,91350,None,4,FALSE
FB_91351,91351,None,4,FALSE
FB_91352,91352,Late,1,TRUE
FB_91353,91353,Not Tasty,2,FALSE
FB_91354,91354,Not Tasty,2,FALSE
FB_91355,91355,None,4,FALSE
FB_91356,91356,None,4,FALSE
FB_91357,91357,None,4,FALSE
FB_91358,91358,None,4,FALSE
FB_91359,91359,None,4,FALSE
FB_91360,91360,Not Tasty,3,FALSE
FB_91361,91361,Spill,2,TRUE
FB_91362,91362,None,4,FALSE
FB_91363,91363,Late,1,FALSE
FB_91364,91364,None,5,FALSE
FB_91365,91365,Late,3,TRUE
FB_91366,91366,None,5,FALSE
FB_91367,91367,Late,2,FALSE
FB_91368,91368,None,5,FALSE
FB_91369,91369,None,4,FALSE
FB_91370,91370,None,5,FALSE
FB_91371,91371,None,5,FALSE
FB_91372,91372,Spill,2,TRUE
FB_91373,91373,None,5,FALSE
FB_91374,91374,None,5,FALSE
FB_91375,91375,None,5,FALSE
FB_91376,91376,None,5,FALSE
FB_91377,91377,None,4,FALSE
FB_91378,91378,Late,1,TRUE
FB_91379,91379,Spill,2,FALSE
FB_91380,91380,Late,2,FALSE
FB_91381,91381,None,4,FALSE
FB_91382,91382,None,5,FALSE
FB_91383,91383,None,4,FALSE
FB_91384,91384,None,4,FALSE
FB_91385,91385,None,5,FALSE
FB_91386,91386,None,4,FALSE
FB_91387,91387,None,4,FALSE
FB_91388,91388,None,5,FALSE
FB_91389,91389,None,5,FALSE
FB_91390,91390,Late,1,FALSE
FB_91391,91391,None,5,FALSE
FB_91392,91392,None,5,FALSE
FB_91393,91393,None,5,FALSE
FB_91394,91394,None,5,FALSE
FB_91395,91395,None,4,FALSE
FB_91396,91396,None,4,FALSE
FB_91397,91397,None,4,FALSE
FB_91398,91398,Not Tasty,2,FALSE
FB_91399,91399,None,4,FALSE
FB_91400,91400,None,4,FALSE
FB_91401,91401,None,4,FALSE
FB_91402,91402,None,4,FALSE
FB_91403,91403,None,4,FALSE
FB_91404,91404,None,5,FALSE
FB_91405,91405,None,5,FALSE
FB_91406,91406,None,4,FALSE
FB_91407,91407,None,5,FALSE
FB_91408,91408,None,5,FALSE
FB_91409,91409,None,4,FALSE
FB_91410,91410,Not Tasty,3,TRUE
FB_91411,91411,Not Tasty,3,FALSE
FB_91412,91412,None,4,FALSE
FB_91413,91413,None,5,FALSE
FB_91414,91414,Late,2,FALSE
FB_91415,91415,None,5,FALSE
FB_91416,91416,None,5,FALSE
FB_91417,91417,None,5,FALSE
FB_91418,91418,None,5,FALSE
FB_91419,91419,Late,3,FALSE
FB_91420,91420,None,5,FALSE
FB_91421,91421,None,5,FALSE
FB_91422,91422,None,5,FALSE
FB_91423,91423,None,4,FALSE
FB_91424,91424,None,5,FALSE
FB_91425,91425,Late,3,FALSE
FB_91426,91426,None,4,FALSE
FB_91427,91427,None,5,FALSE
FB_91428,91428,None,5,FALSE
FB_91429,91429,None,4,FALSE
FB_91430,91430,None,4,FALSE
FB_91431,91431,Not Tasty,3,TRUE
FB_91432,91432,Late,2,FALSE
FB_91433,91433,None,4,FALSE
FB_91434,91434,None,5,FALSE
FB_91435,91435,None,4,FALSE
FB_91436,91436,None,4,FALSE
FB_91437,91437,None,4,FALSE
FB_91438,91438,None,4,FALSE
FB_91439,91439,None,5,FALSE
FB_91440,91440,None,4,FALSE
FB_91441,91441,Late,2,FALSE
FB_91442,91442,Not Tasty,2,FALSE
FB_91443,91443,None,5,FALSE
FB_91444,91444,Not Tasty,3,FALSE
FB_91445,91445,None,5,FALSE
FB_91446,91446,None,5,FALSE
FB_91447,91447,Late,3,TRUE
FB_91448,91448,None,4,FALSE
FB_91449,91449,Late,1,FALSE
FB_91450,91450,None,5,FALSE
FB_91451,91451,None,4,FALSE
FB_91452,91452,None,5,FALSE
FB_91453,91453,None,4,FALSE
FB_91454,91454,Late,3,TRUE
FB_91455,91455,None,5,FALSE
FB_91456,91456,None,5,FALSE
FB_91457,91457,None,4,FALSE
FB_91458,91458,None,4,FALSE
FB_91459,91459,Spill,2,TRUE
FB_91460,91460,Late,1,TRUE
FB_91461,91461,Late,3,FALSE
FB_91462,91462,None,5,FALSE
FB_91463,91463,None,4,FALSE
FB_91464,91464,None,5,FALSE
FB_91465,91465,None,5,FALSE
FB_91466,91466,None,5,FALSE
FB_91467,91467,Not Tasty,2,FALSE
FB_91468,91468,Spill,1,FALSE
FB_91469,91469,Late,3,TRUE
FB_91470,91470,None,5,FALSE
FB_91471,91471,Late,1,FALSE
FB_91472,91472,Spill,2,FALSE
FB_91473,91473,None,4,FALSE
FB_91474,91474,None,4,FALSE
FB_91475,91475,Late,2,TRUE
FB_91476,91476,None,5,FALSE
FB_91477,91477,None,5,FALSE
FB_91478,91478,None,4,FALSE
FB_91479,91479,None,5,FALSE
FB_91480,91480,None,4,FALSE
FB_91481,91481,None,4,FALSE
FB_91482,91482,Spill,2,TRUE
FB_91483,91483,None,5,FALSE
FB_91484,91484,Not Tasty,2,TRUE
FB_91485,91485,None,5,FALSE
FB_91486,91486,Not Tasty,2,FALSE
FB_91487,91487,Not Tasty,3,FALSE
FB_91488,91488,None,5,FALSE
FB_91489,91489,None,4,FALSE
FB_91490,91490,Late,1,FALSE
FB_91491,91491,None,4,FALSE
FB_91492,91492,Late,2,FALSE
FB_91493,91493,None,4,FALSE
FB_91494,91494,Late,2,FALSE
FB_91495,91495,Not Tasty,3,FALSE
FB_91496,91496,None,4,FALSE
FB_91497,91497,None,4,FALSE
FB_91498,91498,None,5,FALSE
FB_91499,91499,None,4,FALSE
FB_91500,91500,None,5,FALSE
FB_91501,91501,None,5,FALSE
FB_91502,91502,Spill,1,FALSE
FB_91503,91503,None,4,FALSE
FB_91504,91504,None,4,FALSE
FB_91505,91505,Not Tasty,2,FALSE
FB_91506,91506,None,4,FALSE
FB_91507,91507,None,4,FALSE
FB_91508,91508,None,4,FALSE
FB_91509,91509,None,4,FALSE
FB_91510,91510,Not Tasty,3,FALSE
FB_91511,91511,None,4,FALSE
FB_91512,91512,Not Tasty,2,TRUE
FB_91513,91513,None,4,FALSE
FB_91514,91514,None,4,FALSE
FB_91515,91515,Late,1,FALSE
FB_91516,91516,Late,3,FALSE
FB_91517,91517,None,5,FALSE
FB_91518,91518,None,4,FALSE
FB_91519,91519,Not Tasty,2,FALSE
FB_91520,91520,None,4,FALSE
FB_91521,91521,None,5,FALSE
FB_91522,91522,None,4,FALSE
FB_91523,91523,None,5,FALSE
FB_91524,91524,Not Tasty,2,FALSE
FB_91525,91525,None,4,FALSE
FB_91526,91526,Not Tasty,3,TRUE
FB_91527,91527,None,4,FALSE
FB_91528,91528,None,5,FALSE
FB_91529,91529,None,5,FALSE
FB_91530,91530,None,4,FALSE
FB_91531,91531,Late,2,FALSE
FB_91532,91532,Late,3,TRUE
FB_91533,91533,None,5,FALSE
FB_91534,91534,None,4,FALSE
FB_91535,91535,None,5,FALSE
FB_91536,91536,Late,2,FALSE
FB_91537,91537,None,4,FALSE
FB_91538,91538,None,5,FALSE
FB_91539,91539,None,5,FALSE
FB_91540,91540,None,5,FALSE
FB_91541,91541,None,4,FALSE
FB_91542,91542,Spill,2,FALSE
FB_91543,91543,None,4,FALSE
FB_91544,91544,Late,2,FALSE
FB_91545,91545,None,4,FALSE
FB_91546,91546,None,4,FALSE
FB_91547,91547,Late,1,TRUE
FB_91548,91548,None,4,FALSE
FB_91549,91549,None,4,FALSE
FB_91550,91550,Late,3,FALSE
FB_91551,91551,Late,1,FALSE
FB_91552,91552,None,4,FALSE
FB_91553,91553,None,4,FALSE
FB_91554,91554,None,5,FALSE
FB_91555,91555,None,4,FALSE
FB_91556,91556,Not Tasty,3,FALSE
FB_91557,91557,None,4,FALSE
FB_91558,91558,None,4,FALSE
FB_91559,91559,Not Tasty,3,FALSE
FB_91560,91560,None,5,FALSE
FB_91561,91561,None,4,FALSE
FB_91562,91562,None,4,FALSE
FB_91563,91563,None,4,FALSE
FB_91564,91564,Spill,2,FALSE
FB_91565,91565,None,5,FALSE
FB_91566,91566,Late,2,FALSE
FB_91567,91567,Late,3,FALSE
FB_91568,91568,None,5,FALSE
FB_91569,91569,Not Tasty,3,TRUE
FB_91570,91570,None,5,FALSE
FB_91571,91571,None,4,FALSE
FB_91572,91572,None,4,FALSE
FB_91573,91573,Late,1,FALSE
FB_91574,91574,None,5,FALSE
FB_91575,91575,None,5,FALSE
FB_91576,91576,Late,3,FALSE
FB_91577,91577,None,4,FALSE
FB_91578,91578,None,5,FALSE
FB_91579,91579,None,5,FALSE
FB_91580,91580,None,5,FALSE
FB_91581,91581,None,5,FALSE
FB_91582,91582,None,4,FALSE
FB_91583,91583,None,4,FALSE
FB_91584,91584,None,5,FALSE
FB_91585,91585,None,5,FALSE
FB_91586,91586,None,4,FALSE
FB_91587,91587,None,4,FALSE
FB_91588,91588,None,5,FALSE
FB_91589,91589,None,4,FALSE
FB_91590,91590,Late,3,TRUE
FB_91591,91591,None,5,FALSE
FB_91592,91592,Spill,1,TRUE
FB_91593,91593,None,4,FALSE
FB_91594,91594,Not Tasty,2,TRUE
FB_91595,91595,None,4,FALSE
FB_91596,91596,None,4,FALSE
FB_91597,91597,None,5,FALSE
FB_91598,91598,Late,3,FALSE
FB_91599,91599,None,4,FALSE
FB_91600,91600,None,4,FALSE
FB_91601,91601,Late,3,TRUE
FB_91602,91602,None,5,FALSE
FB_91603,91603,Late,2,FALSE
FB_91604,91604,Spill,2,TRUE
FB_91605,91605,None,4,FALSE
FB_91606,91606,None,4,FALSE
FB_91607,91607,None,5,FALSE
FB_91608,91608,None,4,FALSE
FB_91609,91609,None,4,FALSE
FB_91610,91610,None,5,FALSE
FB_91611,91611,None,4,FALSE
FB_91612,91612,None,5,FALSE
FB_91613,91613,None,4,FALSE
FB_91614,91614,Late,2,FALSE
FB_91615,91615,None,4,FALSE
FB_91616,91616,Not Tasty,3,FALSE
FB_91617,91617,Not Tasty,3,FALSE
FB_91618,91618,Late,3,TRUE
FB_91619,91619,None,5,FALSE
FB_91620,91620,Late,2,FALSE
FB_91621,91621,None,4,FALSE
FB_91622,91622,None,4,FALSE
FB_91623,91623,None,5,FALSE
FB_91624,91624,None,4,FALSE
FB_91625,91625,None,4,FALSE
FB_91626,91626,None,5,FALSE
FB_91627,91627,Late,2,FALSE
FB_91628,91628,None,5,FALSE
FB_91629,91629,None,4,FALSE
FB_91630,91630,None,4,FALSE
FB_91631,91631,Late,3,FALSE
FB_91632,91632,Late,1,FALSE
FB_91633,91633,Late,3,TRUE
FB_91634,91634,None,4,FALSE
FB_91635,91635,None,4,FALSE
FB_91636,91636,None,5,FALSE
FB_91637,91637,None,5,FALSE
FB_91638,91638,None,5,FALSE
FB_91639,91639,Late,1,FALSE
FB_91640,91640,None,4,FALSE
FB_91641,91641,Spill,1,TRUE
FB_91642,91642,None,4,FALSE
FB_91643,91643,Spill,2,FALSE
FB_91644,91644,None,5,FALSE
FB_91645,91645,None,5,FALSE
FB_91646,91646,None,5,FALSE
FB_91647,91647,Late,2,FALSE
FB_91648,91648,None,4,FALSE
FB_91649,91649,Spill,2,TRUE
FB_91650,91650,None,4,FALSE
FB_91651,91651,None,5,FALSE
FB_91652,91652,None,4,FALSE
FB_91653,91653,None,5,FALSE
FB_91654,91654,None,5,FALSE
FB_91655,91655,Not Tasty,2,TRUE
FB_91656,91656,None,5,FALSE
FB_91657,91657,Spill,2,FALSE
FB_91658,91658,Late,2,TRUE
FB_91659,91659,None,4,FALSE
FB_91660,91660,None,4,FALSE
FB_91661,91661,None,5,FALSE
FB_91662,91662,None,5,FALSE
FB_91663,91663,None,4,FALSE
FB_91664,91664,None,5,FALSE
FB_91665,91665,None,5,FALSE
FB_91666,91666,None,4,FALSE
FB_91667,91667,None,5,FALSE
FB_91668,91668,None,4,FALSE
FB_91669,91669,None,4,FALSE
FB_91670,91670,Late,2,FALSE
FB_91671,91671,None,4,FALSE
FB_91672,91672,None,5,FALSE
FB_91673,91673,None,4,FALSE
FB_91674,91674,Spill,2,TRUE
FB_91675,91675,Spill,2,TRUE
FB_91676,91676,None,5,FALSE
FB_91677,91677,None,4,FALSE
FB_91678,91678,None,4,FALSE
FB_91679,91679,None,5,FALSE
FB_91680,91680,Spill,2,FALSE
FB_91681,91681,None,4,FALSE
FB_91682,91682,None,4,FALSE
FB_91683,91683,None,5,FALSE
FB_91684,91684,Late,3,FALSE
FB_91685,91685,Not Tasty,2,TRUE
FB_91686,91686,None,4,FALSE
FB_91687,91687,None,5,FALSE
FB_91688,91688,Late,1,TRUE
FB_91689,91689,None,5,FALSE
FB_91690,91690,None,4,FALSE
FB_91691,91691,None,5,FALSE
FB_91692,91692,None,4,FALSE
FB_91693,91693,None,5,FALSE
FB_91694,91694,None,5,FALSE
FB_91695,91695,None,5,FALSE
FB_91696,91696,None,5,FALSE
FB_91697,91697,None,5,FALSE
FB_91698,91698,None,4,FALSE
FB_91699,91699,Not Tasty,2,TRUE
FB_91700,91700,None,4,FALSE
FB_91701,91701,None,5,FALSE
FB_91702,91702,None,5,FALSE
FB_91703,91703,Late,3,TRUE
FB_91704,91704,None,4,FALSE
FB_91705,91705,None,5,FALSE
FB_91706,91706,None,5,FALSE
FB_91707,91707,Not Tasty,3,FALSE
FB_91708,91708,None,5,FALSE
FB_91709,91709,Not Tasty,3,TRUE
FB_91710,91710,Spill,1,TRUE
FB_91711,91711,None,5,FALSE
FB_91712,91712,None,4,FALSE
FB_91713,91713,Spill,2,FALSE
FB_91714,91714,Not Tasty,2,TRUE
FB_91715,91715,None,5,FALSE
FB_91716,91716,None,5,FALSE
FB_91717,91717,Spill,1,TRUE
FB_91718,91718,Late,3,FALSE
FB_91719,91719,None,5,FALSE
FB_91720,91720,None,4,FALSE
FB_91721,91721,Spill,1,TRUE
FB_91722,91722,None,4,FALSE
FB_91723,91723,Late,3,FALSE
FB_91724,91724,Not Tasty,2,FALSE
FB_91725,91725,Late,3,FALSE
FB_91726,91726,None,5,FALSE
FB_91727,91727,None,4,FALSE
FB_91728,91728,None,4,FALSE
FB_91729,91729,Not Tasty,2,FALSE
FB_91730,91730,None,4,FALSE
FB_91731,91731,None,4,FALSE
FB_91732,91732,None,4,FALSE
FB_91733,91733,None,5,FALSE
FB_91734,91734,Late,1,FALSE
FB_91735,91735,Not Tasty,3,FALSE
FB_91736,91736,None,4,FALSE
FB_91737,91737,Not Tasty,3,TRUE
FB_91738,91738,None,5,FALSE
FB_91739,91739,None,4,FALSE
FB_91740,91740,None,4,FALSE
FB_91741,91741,Late,2,FALSE
FB_91742,91742,None,5,FALSE
FB_91743,91743,Not Tasty,2,FALSE
FB_91744,91744,Late,3,FALSE
FB_91745,91745,None,5,FALSE
FB_91746,91746,Not Tasty,2,FALSE
FB_91747,91747,None,5,FALSE
FB_91748,91748,None,5,FALSE
FB_91749,91749,None,4,FALSE
FB_91750,91750,None,4,FALSE
FB_91751,91751,None,5,FALSE
FB_91752,91752,None,4,FALSE
FB_91753,91753,None,5,FALSE
FB_91754,91754,Spill,1,TRUE
FB_91755,91755,None,5,FALSE
FB_91756,91756,None,4,FALSE
FB_91757,91757,None,4,FALSE
FB_91758,91758,None,4,FALSE
FB_91759,91759,None,4,FALSE
FB_91760,91760,None,5,FALSE
FB_91761,91761,None,4,FALSE
FB_91762,91762,None,5,FALSE
FB_91763,91763,None,5,FALSE
FB_91764,91764,None,4,FALSE
FB_91765,91765,None,5,FALSE
FB_91766,91766,None,4,FALSE
FB_91767,91767,None,5,FALSE
FB_91768,91768,Late,2,TRUE
FB_91769,91769,Spill,1,TRUE
FB_91770,91770,None,5,FALSE
FB_91771,91771,None,5,FALSE
FB_91772,91772,None,5,FALSE
FB_91773,91773,None,4,FALSE
FB_91774,91774,None,4,FALSE
FB_91775,91775,None,4,FALSE
FB_91776,91776,None,5,FALSE
FB_91777,91777,None,5,FALSE
FB_91778,91778,None,4,FALSE
FB_91779,91779,None,5,FALSE
FB_91780,91780,None,5,FALSE
FB_91781,91781,None,4,FALSE
FB_91782,91782,None,4,FALSE
FB_91783,91783,None,4,FALSE
FB_91784,91784,None,4,FALSE
FB_91785,91785,Not Tasty,2,FALSE
FB_91786,91786,None,4,FALSE
FB_91787,91787,None,5,FALSE
FB_91788,91788,Late,3,FALSE
FB_91789,91789,None,4,FALSE
FB_91790,91790,Late,1,TRUE
FB_91791,91791,None,5,FALSE
FB_91792,91792,None,5,FALSE
FB_91793,91793,Late,3,FALSE
FB_91794,91794,Not Tasty,3,FALSE
FB_91795,91795,None,5,FALSE
FB_91796,91796,Late,1,FALSE
FB_91797,91797,None,4,FALSE
FB_91798,91798,None,4,FALSE
FB_91799,91799,None,5,FALSE
FB_91800,91800,None,4,FALSE
FB_91801,91801,None,4,FALSE
FB_91802,91802,None,4,FALSE
FB_91803,91803,None,4,FALSE
FB_91804,91804,None,4,FALSE
FB_91805,91805,None,5,FALSE
FB_91806,91806,None,4,FALSE
FB_91807,91807,None,5,FALSE
FB_91808,91808,None,4,FALSE
FB_91809,91809,None,5,FALSE
FB_91810,91810,None,5,FALSE
FB_91811,91811,None,5,FALSE
FB_91812,91812,None,5,FALSE
FB_91813,91813,None,5,FALSE
FB_91814,91814,Late,3,FALSE
FB_91815,91815,None,4,FALSE
FB_91816,91816,None,4,FALSE
FB_91817,91817,None,5,FALSE
FB_91818,91818,Late,3,FALSE
FB_91819,91819,Late,3,FALSE
FB_91820,91820,None,5,FALSE
FB_91821,91821,None,4,FALSE
FB_91822,91822,None,5,FALSE
FB_91823,91823,Not Tasty,3,FALSE
FB_91824,91824,Not Tasty,3,TRUE
FB_91825,91825,None,4,FALSE
FB_91826,91826,Late,3,FALSE
FB_91827,91827,Late,1,FALSE
FB_91828,91828,None,4,FALSE
FB_91829,91829,None,5,FALSE
FB_91830,91830,None,4,FALSE
FB_91831,91831,None,4,FALSE
FB_91832,91832,None,5,FALSE
FB_91833,91833,None,4,FALSE
FB_91834,91834,Late,3,FALSE
FB_91835,91835,Not Tasty,2,FALSE
FB_91836,91836,None,4,FALSE
FB_91837,91837,None,5,FALSE
FB_91838,91838,None,4,FALSE
FB_91839,91839,None,4,FALSE
FB_91840,91840,None,5,FALSE
FB_91841,91841,Spill,1,TRUE
FB_91842,91842,None,5,FALSE
FB_91843,91843,None,5,FALSE
FB_91844,91844,None,4,FALSE
FB_91845,91845,None,4,FALSE
FB_91846,91846,None,4,FALSE
FB_91847,91847,None,5,FALSE
FB_91848,91848,None,4,FALSE
FB_91849,91849,None,4,FALSE
FB_91850,91850,None,5,FALSE
FB_91851,91851,Late,3,FALSE
FB_91852,91852,None,4,FALSE
FB_91853,91853,Spill,1,TRUE
FB_91854,91854,None,4,FALSE
FB_91855,91855,None,5,FALSE
FB_91856,91856,None,4,FALSE
FB_91857,91857,Late,3,FALSE
FB_91858,91858,Spill,2,TRUE
FB_91859,91859,Spill,2,FALSE
FB_91860,91860,None,4,FALSE
FB_91861,91861,None,5,FALSE
FB_91862,91862,None,5,FALSE
FB_91863,91863,None,4,FALSE
FB_91864,91864,None,5,FALSE
FB_91865,91865,None,5,FALSE
FB_91866,91866,None,4,FALSE
FB_91867,91867,Late,2,FALSE
FB_91868,91868,None,4,FALSE
FB_91869,91869,None,4,FALSE
FB_91870,91870,None,4,FALSE
FB_91871,91871,None,5,FALSE
FB_91872,91872,Late,3,FALSE
FB_91873,91873,None,4,FALSE
FB_91874,91874,None,5,FALSE
FB_91875,91875,None,5,FALSE
FB_91876,91876,None,5,FALSE
FB_91877,91877,Late,1,FALSE
FB_91878,91878,None,5,FALSE
FB_91879,91879,Late,3,TRUE
FB_91880,91880,None,4,FALSE
FB_91881,91881,None,5,FALSE
FB_91882,91882,None,5,FALSE
FB_91883,91883,Late,1,FALSE
FB_91884,91884,None,5,FALSE
FB_91885,91885,Spill,1,TRUE
FB_91886,91886,None,4,FALSE
FB_91887,91887,None,5,FALSE
FB_91888,91888,None,4,FALSE
FB_91889,91889,None,4,FALSE
